search_type,filename,num_veh,dist,d0,d1,d2,d3,d4,Number of vehicles,Max capacity,Customers,total demand,Minimum vehicles to satisfy capacity
heuristic,r112,14,2026.46553658,0.617635497076,0.6120957227220001,0.616933996875,0.9437480785150001,0.681820299103,25,200,101,1458,7.29
heuristic,r112,12,1444.49339464,0.359507900574,0.437031953799,0.6976311959270001,0.060225471629300004,0.6667667154460001,25,200,101,1458,7.29
heuristic,r112,18,2884.19469104,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.36371077094300003,25,200,101,1458,7.29
heuristic,r201,5,2513.71731309,0.548813503927,0.7151893663719999,0.6027633760719999,0.544883182997,0.42365479933899997,25,1000,101,1458,1.4580000000000002
heuristic,r201,5,2521.44606349,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826,25,1000,101,1458,1.4580000000000002
heuristic,r201,6,2681.11598467,0.791725038083,0.528894919753,0.5680445610939999,0.925596638293,0.07103605819789999,25,1000,101,1458,1.4580000000000002
heuristic,r201,6,2755.50252988,0.08712929970149999,0.0202183974403,0.8326198455480001,0.77815675095,0.870012148247,25,1000,101,1458,1.4580000000000002
heuristic,r201,5,2510.28120092,0.9786183422329999,0.799158564217,0.461479362253,0.780529176286,0.118274425869,25,1000,101,1458,1.4580000000000002
heuristic,r201,5,2482.25707378,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991,25,1000,101,1458,1.4580000000000002
heuristic,r201,6,2341.27256558,0.264555612105,0.774233689434,0.45615033221699997,0.568433948869,0.018789800436400002,25,1000,101,1458,1.4580000000000002
heuristic,r201,6,2560.89726782,0.617635497076,0.6120957227220001,0.616933996875,0.9437480785150001,0.681820299103,25,1000,101,1458,1.4580000000000002
heuristic,r201,4,1942.12442392,0.359507900574,0.437031953799,0.6976311959270001,0.060225471629300004,0.6667667154460001,25,1000,101,1458,1.4580000000000002
heuristic,r201,6,2755.50252988,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.36371077094300003,25,1000,101,1458,1.4580000000000002
heuristic,r202,4,2066.69900157,0.548813503927,0.7151893663719999,0.6027633760719999,0.544883182997,0.42365479933899997,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2589.48973086,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2417.54395001,0.791725038083,0.528894919753,0.5680445610939999,0.925596638293,0.07103605819789999,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2816.48380848,0.08712929970149999,0.0202183974403,0.8326198455480001,0.77815675095,0.870012148247,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2076.91309402,0.9786183422329999,0.799158564217,0.461479362253,0.780529176286,0.118274425869,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2046.52128351,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2136.00375337,0.264555612105,0.774233689434,0.45615033221699997,0.568433948869,0.018789800436400002,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2366.03384663,0.617635497076,0.6120957227220001,0.616933996875,0.9437480785150001,0.681820299103,25,1000,101,1458,1.4580000000000002
heuristic,r202,4,1784.05326162,0.359507900574,0.437031953799,0.6976311959270001,0.060225471629300004,0.6667667154460001,25,1000,101,1458,1.4580000000000002
heuristic,r202,5,2791.84407296,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.36371077094300003,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,1861.18466777,0.548813503927,0.7151893663719999,0.6027633760719999,0.544883182997,0.42365479933899997,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,1995.47847969,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826,25,1000,101,1458,1.4580000000000002
heuristic,r203,5,2111.60488988,0.791725038083,0.528894919753,0.5680445610939999,0.925596638293,0.07103605819789999,25,1000,101,1458,1.4580000000000002
heuristic,r203,5,2513.7103938,0.08712929970149999,0.0202183974403,0.8326198455480001,0.77815675095,0.870012148247,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,1921.44485412,0.9786183422329999,0.799158564217,0.461479362253,0.780529176286,0.118274425869,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,2066.83583801,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,1709.62662073,0.264555612105,0.774233689434,0.45615033221699997,0.568433948869,0.018789800436400002,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,2244.60099863,0.617635497076,0.6120957227220001,0.616933996875,0.9437480785150001,0.681820299103,25,1000,101,1458,1.4580000000000002
heuristic,r203,4,1815.71377981,0.359507900574,0.437031953799,0.6976311959270001,0.060225471629300004,0.6667667154460001,25,1000,101,1458,1.4580000000000002
heuristic,r203,5,2611.23148935,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.36371077094300003,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1589.52009228,0.548813503927,0.7151893663719999,0.6027633760719999,0.544883182997,0.42365479933899997,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1732.40065874,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1855.58691077,0.791725038083,0.528894919753,0.5680445610939999,0.925596638293,0.07103605819789999,25,1000,101,1458,1.4580000000000002
heuristic,r204,5,2390.2778332,0.08712929970149999,0.0202183974403,0.8326198455480001,0.77815675095,0.870012148247,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1518.70666626,0.9786183422329999,0.799158564217,0.461479362253,0.780529176286,0.118274425869,25,1000,101,1458,1.4580000000000002
heuristic,r204,3,1478.12591842,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1325.63392645,0.264555612105,0.774233689434,0.45615033221699997,0.568433948869,0.018789800436400002,25,1000,101,1458,1.4580000000000002
heuristic,r204,4,1943.00510543,0.617635497076,0.6120957227220001,0.616933996875,0.9437480785150001,0.681820299103,25,1000,101,1458,1.4580000000000002
heuristic,r204,3,1386.57411586,0.359507900574,0.437031953799,0.6976311959270001,0.060225471629300004,0.6667667154460001,25,1000,101,1458,1.4580000000000002
heuristic,r204,5,2549.61957198,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.36371077094300003,25,1000,101,1458,1.4580000000000002
