search_type,filename,num_veh,dist,d0,d1,d2,d3,d4
heuristic,r109.p,14,1800.61020102,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r109.p,15,1713.94595355,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r109.p,16,2169.79613966,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r109.p,15,1786.27409414,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r109.p,18,2476.82154,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r110.p,15,1910.96095573,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r110.p,15,2206.11172727,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r110.p,16,2253.11093885,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r110.p,17,2537.16071721,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r110.p,14,1990.52628725,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r110.p,14,1954.93680981,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r110.p,15,1841.57413633,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r110.p,16,2134.80093331,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r110.p,14,1689.54655469,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r110.p,17,2579.60798327,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r111.p,13,1634.54344,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r111.p,15,2050.3165519,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r111.p,15,2009.95046286,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r111.p,17,2603.0673258,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r111.p,14,1823.61792597,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r111.p,14,1910.68480559,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r111.p,14,1694.13863749,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r111.p,15,2090.10164413,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r111.p,14,1751.42932552,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r111.p,17,2489.70738502,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r112.p,12,1513.29930469,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r112.p,14,1934.14406465,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r112.p,14,2076.5976392,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r112.p,16,2355.30516392,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r112.p,13,1657.5499113,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r112.p,12,1596.86833668,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r112.p,12,1504.95107084,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r112.p,14,2026.46553658,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r112.p,12,1444.49339464,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r112.p,18,2884.19469104,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r201.p,5,2513.71731309,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r201.p,5,2521.44606349,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r201.p,6,2681.11598467,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r201.p,6,2755.50252988,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r201.p,5,2510.28120092,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r201.p,5,2482.25707378,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r201.p,6,2341.27256558,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r201.p,6,2560.89726782,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r201.p,4,1942.12442392,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r201.p,6,2755.50252988,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r202.p,4,2066.69900157,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r202.p,5,2589.48973086,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r202.p,5,2417.54395001,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r202.p,5,2816.48380848,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r202.p,5,2076.91309402,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r202.p,5,2046.52128351,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r202.p,5,2136.00375337,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r202.p,5,2366.03384663,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r202.p,4,1784.05326162,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r202.p,5,2791.84407296,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r203.p,4,1861.18466777,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r203.p,4,1995.47847969,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r203.p,5,2111.60488988,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r203.p,5,2513.7103938,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r203.p,4,1921.44485412,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r203.p,4,2066.83583801,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r203.p,4,1709.62662073,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r203.p,4,2244.60099863,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r203.p,4,1815.71377981,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r203.p,5,2611.23148935,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r204.p,4,1589.52009228,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r204.p,4,1732.40065874,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r204.p,4,1855.58691077,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r204.p,5,2390.2778332,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r204.p,4,1518.70666626,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r204.p,3,1478.12591842,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r204.p,4,1325.63392645,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r204.p,4,1943.00510543,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r204.p,3,1386.57411586,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r204.p,5,2549.61957198,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r205.p,4,2100.8246382,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r205.p,5,2722.98846948,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r205.p,5,2545.17606541,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r205.p,4,2504.05897278,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r205.p,4,2298.27863256,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r205.p,4,2321.46662388,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r205.p,4,2136.40246621,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r205.p,4,2337.64079929,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r205.p,4,1604.59055704,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r205.p,5,2588.98331777,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r206.p,4,1995.54337417,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r206.p,4,2340.38658381,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r206.p,4,2389.04912763,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r206.p,5,2810.24763106,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r206.p,4,2106.94015749,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r206.p,4,2262.20545538,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r206.p,4,1981.26995853,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r206.p,4,2437.12198454,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r206.p,3,1572.01952828,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r206.p,5,2891.81541588,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r207.p,4,1811.79793744,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r207.p,4,2117.00318019,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r207.p,4,2327.6844361,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r207.p,5,2752.12842443,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r207.p,4,1822.24583489,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r207.p,4,1917.71481686,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r207.p,4,1693.18142408,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r207.p,4,2285.3143231,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r207.p,3,1581.32429555,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r207.p,5,2913.50459839,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r208.p,3,1441.85541731,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r208.p,4,1883.72366075,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r208.p,4,1895.41983956,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r208.p,4,2523.32515128,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r208.p,3,1434.71572314,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r208.p,3,1521.62087911,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r208.p,3,1283.06829789,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r208.p,4,1981.66728683,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r208.p,4,1384.87504764,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r208.p,4,2714.54257902,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r209.p,4,2239.35895706,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r209.p,5,2515.57495124,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r209.p,5,2809.38017609,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r209.p,5,3047.08131927,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r209.p,5,2613.90750569,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r209.p,4,2331.50262085,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r209.p,4,2301.19737382,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r209.p,4,2572.77473345,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r209.p,3,1481.71520498,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r209.p,5,3076.95516285,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r210.p,4,2280.99769399,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r210.p,5,2603.98923891,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r210.p,5,2776.10669618,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r210.p,5,2688.53972389,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r210.p,5,2505.95233108,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r210.p,4,2388.75271584,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r210.p,4,2181.03164055,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r210.p,5,2534.51221889,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r210.p,3,1581.36988974,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r210.p,5,2811.42015965,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,r211.p,4,2043.73877149,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,r211.p,4,2378.2708742,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,r211.p,4,2727.4702963,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,r211.p,5,2940.65097212,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,r211.p,4,2207.23463616,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,r211.p,4,2231.33424974,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,r211.p,4,2061.1493005,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,r211.p,4,2613.12030169,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,r211.p,4,1439.85537681,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,r211.p,5,2927.91486926,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc101.p,18,2302.94734213,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc101.p,19,2346.63354251,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc101.p,20,2442.25800082,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc101.p,22,3027.23798653,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc101.p,19,2377.55227012,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc101.p,20,2346.44882718,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc101.p,18,2209.66927948,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc101.p,19,2467.31893944,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc101.p,19,2374.2403581,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc101.p,21,2826.22400869,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc102.p,16,2193.23337758,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc102.p,16,2300.09457498,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc102.p,17,2428.84371516,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc102.p,20,3091.23087196,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc102.p,16,2336.60554546,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc102.p,15,2079.99615147,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc102.p,16,2072.75895693,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc102.p,16,2317.90864161,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc102.p,18,2257.96682935,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc102.p,19,2860.19360472,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc103.p,16,2144.75954656,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc103.p,16,2466.61392836,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc103.p,16,2219.61027569,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc103.p,18,2898.53609088,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc103.p,15,2024.50847291,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc103.p,14,2123.14816646,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc103.p,14,1742.88110445,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc103.p,16,2473.0000641,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc103.p,14,1831.47097716,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc103.p,19,3091.19677847,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc104.p,14,1879.41970497,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc104.p,14,2084.16212224,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc104.p,16,2390.16346996,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc104.p,18,2906.1607032,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc104.p,14,1822.41147767,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc104.p,13,1891.12605024,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc104.p,13,1637.09862786,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc104.p,15,2187.05812079,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc104.p,13,1695.3562796,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc104.p,19,3093.68800672,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc105.p,19,2417.35852182,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc105.p,18,2718.41339086,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc105.p,20,2833.31425053,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc105.p,19,2721.18945026,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc105.p,18,2347.75635656,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc105.p,17,2394.73336354,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc105.p,18,2382.88799915,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc105.p,18,2584.71992849,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc105.p,19,2280.79383017,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc105.p,20,2777.08442173,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc106.p,15,2012.96302707,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc106.p,16,2275.30964421,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc106.p,17,2509.15262323,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc106.p,20,3070.98899123,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc106.p,15,2122.38770268,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc106.p,14,1969.94600612,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc106.p,14,1852.78320394,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc106.p,17,2560.27047015,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc106.p,15,1967.91026745,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc106.p,18,2826.66698426,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc107.p,14,1990.18277975,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc107.p,18,2899.92833129,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc107.p,16,2583.0311607,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc107.p,19,3179.94620132,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc107.p,14,2048.6823713,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc107.p,13,1879.50065605,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc107.p,14,1908.99681247,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc107.p,17,2734.54222467,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc107.p,14,1872.61336002,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc107.p,19,3229.74385298,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc108.p,13,1830.87362454,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc108.p,15,2338.17461469,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc108.p,16,2584.92784178,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc108.p,17,2819.1407387,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc108.p,13,1870.07578382,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc108.p,14,1984.91635603,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc108.p,13,1738.47396225,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc108.p,15,2415.6342955,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc108.p,14,1746.58908612,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc108.p,17,2812.26432304,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc201.p,5,2670.10597998,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc201.p,5,2920.04361372,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc201.p,7,3425.01094285,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc201.p,7,3377.22500426,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc201.p,5,2894.33632471,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc201.p,6,2849.18770768,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc201.p,5,2694.613951,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc201.p,7,3184.39897476,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc201.p,5,2366.16819575,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc201.p,7,3377.99519926,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc202.p,5,2602.23517498,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc202.p,5,2780.77485051,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc202.p,5,2938.02235601,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc202.p,6,3346.68870109,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc202.p,5,2702.13903651,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc202.p,5,2593.14449558,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc202.p,4,2526.55969231,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc202.p,5,2840.41445685,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc202.p,5,2085.14843585,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc202.p,6,3346.68870109,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc203.p,4,2174.55117688,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc203.p,5,2472.60362306,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc203.p,5,2588.49825697,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc203.p,6,3296.38827153,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc203.p,5,2086.46453546,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc203.p,4,2236.2665011,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc203.p,4,1985.4674227,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc203.p,5,2515.18710704,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc203.p,4,1978.79410913,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
